EQUIPO,JORNADA,RIVAL,RESULTADO,LOCAL,CUARTO,TITULAR,JUGADOR,MIN,PTS,T2,T2%,T3,T3%,TL,TL%,RO,RD,RT,ASI,PER,REC,TAP,TR,MAT,FP,FR,+/-,VAL
UNI,4,LLT,79,0,3,,55 K. Perry,3:12,0,0/1,0%,0/0,0%,0/0,0%,0,2,2,1,0,0,0,0,0,0,0,-2,2
UNI,4,LLT,79,0,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,
UNI,4,LLT,79,0,4,1,0 T. Pérez,6:49,5,2/2,100%,0/1,0%,1/2,50%,1,0,1,1,0,1,0,0,1,1,2,3,7
UNI,4,LLT,79,0,4,,2 O. Balcerowski,4:26,4,2/2,100%,0/0,0%,0/0,0%,1,0,1,0,3,0,0,0,1,2,0,0,0
UNI,4,LLT,79,0,4,,3 J. Webb,4:17,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,1,1,2,-1
UNI,4,LLT,79,0,4,1,4 T. Kalinoski,5:43,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,2,0,1,0,0,0,1,0,2,2
UNI,4,LLT,79,0,4,,7 J. Barreiro,4:49,4,2/2,100%,0/0,0%,0/0,0%,1,0,1,1,0,0,0,0,0,0,0,2,6
UNI,4,LLT,79,0,4,1,9 A. Díaz,2:53,3,0/0,0%,1/1,100%,0/0,0%,0,1,1,1,0,0,0,0,0,0,0,1,5
UNI,4,LLT,79,0,4,,13 X. Castañeda,10:00,3,0/0,0%,0/0,0%,3/4,75%,0,0,0,2,0,1,0,0,0,1,4,4,8
UNI,4,LLT,79,0,4,1,27 C. Duarte,3:56,3,0/0,0%,1/2,50%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,3,2
UNI,4,LLT,79,0,4,,33 K. Tillie,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UNI,4,LLT,79,0,4,1,45 D. Kravish,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
UNI,4,LLT,79,0,4,,55 K. Perry,7:07,2,0/2,0%,0/0,0%,2/2,100%,0,2,2,1,0,0,0,0,0,1,1,3,3
UNI,4,LLT,79,0,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,
BUR,4,CAZ,89,1,1,1,00 J. Samuels,5:43,2,0/0,0%,0/1,0%,2/2,100%,0,0,0,0,1,0,0,0,0,1,1,-5,0
BUR,4,CAZ,89,1,1,,3 Y. Nzosa,1:08,2,1/1,100%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,3,3
BUR,4,CAZ,89,1,1,1,6 J. Gudmundsson,5:48,0,0/1,0%,0/1,0%,0/0,0%,1,0,1,0,1,0,0,0,0,2,0,-4,-4
BUR,4,CAZ,89,1,1,,7 J. Rubio,2:16,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,0,2,1
BUR,4,CAZ,89,1,1,,8 P. Almazán,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BUR,4,CAZ,89,1,1,,10 G. Corbalán,3:47,5,0/0,0%,1/2,50%,2/2,100%,0,0,0,0,1,0,0,0,0,0,1,1,4
BUR,4,CAZ,89,1,1,,11 D. Díez,4:17,0,0/1,0%,0/1,0%,0/0,0%,2,2,4,0,0,0,0,0,0,0,0,3,2
BUR,4,CAZ,89,1,1,,19 R. Neto,4:12,5,1/1,100%,1/2,50%,0/0,0%,0,0,0,1,0,0,0,0,0,0,0,2,5
BUR,4,CAZ,89,1,1,1,22 S. de Sousa,4:35,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,1,-7,2
BUR,4,CAZ,89,1,1,1,23 L. Meindl,6:13,2,1/1,100%,0/1,0%,0/0,0%,1,1,2,0,0,0,0,0,0,1,1,-3,3
BUR,4,CAZ,89,1,1,,40 L. Fischer,4:17,4,2/2,100%,0/0,0%,0/1,0%,0,0,0,1,0,0,0,0,0,1,1,2,4
BUR,4,CAZ,89,1,1,1,56 J. Jackson,7:44,3,1/2,50%,0/1,0%,1/2,50%,0,0,0,2,3,1,0,0,0,1,2,-4,1
BUR,4,CAZ,89,1,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,1
BUR,4,CAZ,89,1,2,1,00 J. Samuels,3:26,4,2/3,67%,0/0,0%,0/2,0%,1,0,1,0,0,0,0,0,0,2,1,-2,1
BUR,4,CAZ,89,1,2,,3 Y. Nzosa,4:29,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,1,2,1,0,0,0,2,0,-4,-1
BUR,4,CAZ,89,1,2,1,6 J. Gudmundsson,3:56,2,1/1,100%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,1,0,3
BUR,4,CAZ,89,1,2,,7 J. Rubio,3:47,4,2/2,100%,0/3,0%,0/0,0%,0,1,1,0,0,1,0,0,2,0,0,2,3
BUR,4,CAZ,89,1,2,,8 P. Almazán,2:05,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,0,2,1
BUR,4,CAZ,89,1,2,,10 G. Corbalán,7:35,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-6,-1
BUR,4,CAZ,89,1,2,,11 D. Díez,4:29,3,0/0,0%,1/1,100%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-4,3
BUR,4,CAZ,89,1,2,,19 R. Neto,5:31,3,0/1,0%,1/3,33%,0/0,0%,0,0,0,1,0,0,0,0,0,2,0,0,-1
BUR,4,CAZ,89,1,2,1,22 S. de Sousa,3:26,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,-2,1
BUR,4,CAZ,89,1,2,1,23 L. Meindl,6:13,4,1/1,100%,0/1,0%,2/2,100%,0,1,1,0,1,0,0,0,0,0,1,-6,4
BUR,4,CAZ,89,1,2,,40 L. Fischer,2:05,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,1,0,0,0,0,2,1
BUR,4,CAZ,89,1,2,1,56 J. Jackson,2:58,1,0/1,0%,0/0,0%,1/2,50%,0,0,0,0,0,0,0,0,0,1,1,-2,-1
BUR,4,CAZ,89,1,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,1
BUR,4,CAZ,89,1,3,1,00 J. Samuels,2:01,0,0/2,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,-3,-1
BUR,4,CAZ,89,1,3,,3 Y. Nzosa,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BUR,4,CAZ,89,1,3,1,6 J. Gudmundsson,5:48,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,2,1,1
BUR,4,CAZ,89,1,3,,7 J. Rubio,4:08,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,-2,1
BUR,4,CAZ,89,1,3,,8 P. Almazán,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BUR,4,CAZ,89,1,3,,10 G. Corbalán,4:12,6,0/1,0%,1/1,100%,3/4,75%,1,0,1,0,0,0,1,0,0,0,2,-2,8
BUR,4,CAZ,89,1,3,,11 D. Díez,7:59,5,1/1,100%,0/0,0%,3/3,100%,0,0,0,1,0,0,0,0,0,0,1,2,7
BUR,4,CAZ,89,1,3,,19 R. Neto,4:12,3,1/3,33%,0/0,0%,1/1,100%,0,0,0,2,0,0,0,0,0,1,2,-2,4
BUR,4,CAZ,89,1,3,1,22 S. de Sousa,5:21,3,1/2,50%,0/0,0%,1/2,50%,0,0,0,0,1,0,0,1,0,0,1,-5,0
BUR,4,CAZ,89,1,3,1,23 L. Meindl,5:48,7,1/3,33%,1/1,100%,2/2,100%,0,1,1,2,0,1,0,1,1,1,1,1,8
BUR,4,CAZ,89,1,3,,40 L. Fischer,4:39,0,0/1,0%,0/0,0%,0/0,0%,1,1,2,0,1,0,1,0,0,2,0,4,-1
BUR,4,CAZ,89,1,3,1,56 J. Jackson,5:52,2,1/1,100%,0/1,0%,0/1,0%,0,0,0,0,0,1,0,0,0,2,0,1,-1
BUR,4,CAZ,89,1,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,
BUR,4,CAZ,89,1,4,1,00 J. Samuels,3:31,1,0/0,0%,0/0,0%,1/3,33%,0,0,0,0,0,0,0,0,0,0,1,-2,0
BUR,4,CAZ,89,1,4,,3 Y. Nzosa,1:30,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,0,2,0,0,0,1,0,-3,0
BUR,4,CAZ,89,1,4,1,6 J. Gudmundsson,4:17,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,1,0,0,0,0,0,2,0,-1,-2
BUR,4,CAZ,89,1,4,,7 J. Rubio,0:22,2,1/1,100%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,1,0,0,-5,2
BUR,4,CAZ,89,1,4,,8 P. Almazán,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
BUR,4,CAZ,89,1,4,,10 G. Corbalán,10:00,6,1/2,50%,1/1,100%,1/1,100%,0,1,1,0,0,0,0,0,0,0,1,-6,7
BUR,4,CAZ,89,1,4,,11 D. Díez,3:35,0,0/0,0%,0/2,0%,0/0,0%,0,1,1,1,0,0,0,0,0,0,0,-4,0
BUR,4,CAZ,89,1,4,,19 R. Neto,5:21,2,1/1,100%,0/1,0%,0/0,0%,0,0,0,2,1,1,0,0,0,0,0,0,3
BUR,4,CAZ,89,1,4,1,22 S. de Sousa,2:36,0,0/0,0%,0/0,0%,0/2,0%,0,2,2,0,0,0,0,0,0,0,1,-3,1
BUR,4,CAZ,89,1,4,1,23 L. Meindl,10:00,4,2/3,67%,0/1,0%,0/0,0%,0,2,2,0,1,0,0,0,1,1,1,-6,3
BUR,4,CAZ,89,1,4,,40 L. Fischer,5:54,1,0/0,0%,0/0,0%,1/2,50%,0,0,0,0,0,0,1,0,0,1,1,0,1
BUR,4,CAZ,89,1,4,1,56 J. Jackson,2:54,3,0/0,0%,1/3,33%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,0,0
BUR,4,CAZ,89,1,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,1,0,0,0,0,0,0,0,
CAZ,4,BUR,102,0,1,1,00 D. Robinson,7:00,10,4/4,100%,0/1,0%,2/2,100%,2,0,2,0,0,0,0,0,2,1,1,5,11
CAZ,4,BUR,102,0,1,,0 M. Spissu,4:12,2,0/0,0%,0/1,0%,2/2,100%,0,0,0,2,0,0,0,0,0,1,1,0,3
CAZ,4,BUR,102,0,1,1,2 T. Bell-Haynes,5:43,2,1/3,33%,0/0,0%,0/0,0%,1,0,1,3,2,0,0,0,0,1,0,5,1
CAZ,4,BUR,102,0,1,,3 E. Stevenson,3:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,-3,-1
CAZ,4,BUR,102,0,1,1,4 S. Yusta,5:00,1,0/0,0%,0/0,0%,1/2,50%,0,0,0,0,1,2,0,0,0,1,3,6,3
CAZ,4,BUR,102,0,1,,7 M. González,4:17,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,0,-3,0
CAZ,4,BUR,102,0,1,,10 J. Fernández,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,1,,12 J. Soriano,5:00,0,0/1,0%,0/0,0%,0/0,0%,1,2,3,0,1,0,0,0,0,0,0,-4,1
CAZ,4,BUR,102,0,1,1,14 B. Dubljevic,5:00,0,0/0,0%,0/2,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,6,-2
CAZ,4,BUR,102,0,1,,15 J. Rodríguez,5:00,7,1/2,50%,1/1,100%,2/2,100%,0,1,1,0,0,0,0,0,0,1,1,-4,7
CAZ,4,BUR,102,0,1,1,20 D.J. Stephens,5:48,3,0/0,0%,1/1,100%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,2,4
CAZ,4,BUR,102,0,1,,23 Y. Traoré,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,1
CAZ,4,BUR,102,0,2,,0 M. Spissu,3:26,0,0/0,0%,0/3,0%,0/0,0%,0,0,0,0,2,0,0,0,0,0,0,-1,-5
CAZ,4,BUR,102,0,2,1,00 D. Robinson,8:14,8,1/1,100%,0/0,0%,6/7,86%,0,2,2,0,0,0,0,0,0,0,4,4,13
CAZ,4,BUR,102,0,2,1,2 T. Bell-Haynes,6:34,3,0/1,0%,0/1,0%,3/4,75%,1,0,1,3,1,1,0,1,0,1,2,5,4
CAZ,4,BUR,102,0,2,,3 E. Stevenson,3:56,2,1/1,100%,0/1,0%,0/0,0%,1,0,1,0,0,0,0,0,0,0,0,1,2
CAZ,4,BUR,102,0,2,1,4 S. Yusta,3:07,2,1/1,100%,0/1,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,1,1
CAZ,4,BUR,102,0,2,,7 M. González,6:19,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,1,0,0,0,0,0,-2,2
CAZ,4,BUR,102,0,2,,10 J. Fernández,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,2,,12 J. Soriano,5:27,1,0/0,0%,0/0,0%,1/2,50%,1,1,2,0,0,0,0,0,0,0,1,1,3
CAZ,4,BUR,102,0,2,1,14 B. Dubljevic,4:33,0,0/1,0%,0/1,0%,0/0,0%,0,1,1,1,0,0,0,0,0,0,0,3,0
CAZ,4,BUR,102,0,2,,15 J. Rodríguez,4:43,4,2/2,100%,0/0,0%,0/0,0%,0,1,1,0,1,0,0,0,0,0,0,2,4
CAZ,4,BUR,102,0,2,1,20 D.J. Stephens,3:41,5,1/1,100%,1/1,100%,0/0,0%,0,1,1,0,2,0,0,0,0,2,1,6,3
CAZ,4,BUR,102,0,2,,23 Y. Traoré,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,1,2,0,0,0,0,0,0,0,0,0,
CAZ,4,BUR,102,0,3,1,00 D. Robinson,7:24,4,2/2,100%,0/0,0%,0/0,0%,0,2,2,0,0,0,0,0,0,1,1,-3,6
CAZ,4,BUR,102,0,3,,0 M. Spissu,8:48,2,0/0,0%,0/0,0%,2/2,100%,0,0,0,3,1,0,0,0,0,0,1,6,5
CAZ,4,BUR,102,0,3,1,2 T. Bell-Haynes,0:56,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,1,0,-5,-1
CAZ,4,BUR,102,0,3,,3 E. Stevenson,0:16,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,2,0
CAZ,4,BUR,102,0,3,1,4 S. Yusta,10:00,6,1/2,50%,0/1,0%,4/4,100%,1,3,4,2,1,0,0,0,0,0,2,1,11
CAZ,4,BUR,102,0,3,,7 M. González,5:55,3,0/1,0%,1/1,100%,0/0,0%,0,0,0,0,0,0,1,1,0,3,0,3,-1
CAZ,4,BUR,102,0,3,,10 J. Fernández,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,3,,12 J. Soriano,8:56,6,2/3,67%,0/0,0%,2/2,100%,1,3,4,0,2,0,0,0,0,1,2,1,8
CAZ,4,BUR,102,0,3,1,14 B. Dubljevic,1:04,0,0/1,0%,0/1,0%,0/0,0%,1,0,1,0,0,0,1,1,0,1,0,0,-2
CAZ,4,BUR,102,0,3,,15 J. Rodríguez,3:39,3,0/0,0%,1/1,100%,0/0,0%,0,0,0,0,1,0,0,0,0,1,0,-4,1
CAZ,4,BUR,102,0,3,1,20 D.J. Stephens,3:02,3,0/0,0%,1/1,100%,0/0,0%,0,0,0,0,1,0,0,0,0,2,0,4,0
CAZ,4,BUR,102,0,3,,23 Y. Traoré,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,2,0,0,0,0,1,0,0,
CAZ,4,BUR,102,0,4,1,00 D. Robinson,9:46,2,1/1,100%,0/0,0%,0/0,0%,1,2,3,1,0,0,0,0,0,1,1,3,6
CAZ,4,BUR,102,0,4,,0 M. Spissu,6:08,1,0/1,0%,0/0,0%,1/2,50%,0,1,1,2,0,1,0,0,0,0,2,1,5
CAZ,4,BUR,102,0,4,1,2 T. Bell-Haynes,9:59,4,1/5,20%,0/0,0%,2/2,100%,0,1,1,0,3,0,0,1,0,0,3,3,0
CAZ,4,BUR,102,0,4,,3 E. Stevenson,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,4,1,4 S. Yusta,10:00,7,2/3,67%,1/2,50%,0/0,0%,0,2,2,0,1,1,0,0,0,2,0,6,5
CAZ,4,BUR,102,0,4,,7 M. González,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,4,,10 J. Fernández,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,4,,12 J. Soriano,1:17,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,-3,0
CAZ,4,BUR,102,0,4,1,14 B. Dubljevic,8:37,5,1/2,50%,1/1,100%,0/0,0%,2,2,4,3,0,0,0,0,0,1,0,9,10
CAZ,4,BUR,102,0,4,,15 J. Rodríguez,3:53,6,0/0,0%,2/3,67%,0/0,0%,0,1,1,0,1,0,0,0,0,2,0,8,3
CAZ,4,BUR,102,0,4,1,20 D.J. Stephens,0:20,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,3,0
CAZ,4,BUR,102,0,4,,23 Y. Traoré,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
CAZ,4,BUR,102,0,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,1,1,0,0,0,0,0,0,
GIR,4,DGC,85,1,1,,2 M. Fjellerup,2:37,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,0,1,0,0,0,0,2,0,3,-3
GIR,4,DGC,85,1,1,1,4 P. Busquets,8:06,4,2/2,100%,0/2,0%,0/0,0%,0,0,0,0,0,1,0,0,1,1,0,3,2
GIR,4,DGC,85,1,1,1,5 D. Needham,6:12,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,1,1,3,-1
GIR,4,DGC,85,1,1,,7 S. Hollanders,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,1,,8 M. Hughes,3:48,6,0/0,0%,2/3,67%,0/0,0%,0,1,1,0,0,0,0,0,0,0,1,-3,7
GIR,4,DGC,85,1,1,,9 G. Ferrando,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,1,,10 P. Vildoza,3:12,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,1,1,1,0,0,0,0,0,-2,1
GIR,4,DGC,85,1,1,1,11 O. Livingston,6:48,6,0/0,0%,2/2,100%,0/0,0%,1,1,2,1,0,1,0,0,0,0,1,2,11
GIR,4,DGC,85,1,1,,12 M. Geben,4:45,3,0/0,0%,0/0,0%,3/4,75%,1,0,1,0,0,0,0,0,0,0,3,-2,6
GIR,4,DGC,85,1,1,,21 J. Fernández,5:23,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,1,2,0,0,0,0,2,0,1,-3
GIR,4,DGC,85,1,1,1,23 S. Martínez,7:23,4,2/2,100%,0/1,0%,0/0,0%,0,2,2,1,0,0,0,0,1,1,0,0,5
GIR,4,DGC,85,1,1,1,25 N. Maric,1:46,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,-5,-2
GIR,4,DGC,85,1,1,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,2,,2 M. Fjellerup,1:51,0,0/1,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,-1,-1
GIR,4,DGC,85,1,2,1,4 P. Busquets,4:43,2,1/2,50%,0/0,0%,0/2,0%,0,1,1,0,1,0,0,1,0,0,1,-3,-1
GIR,4,DGC,85,1,2,1,5 D. Needham,5:48,6,0/0,0%,2/2,100%,0/0,0%,0,0,0,1,0,0,0,0,0,1,2,11,8
GIR,4,DGC,85,1,2,,7 S. Hollanders,3:39,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,-9,0
GIR,4,DGC,85,1,2,,8 M. Hughes,7:22,5,1/1,100%,1/1,100%,0/0,0%,0,2,2,1,0,0,0,0,1,0,0,3,8
GIR,4,DGC,85,1,2,,9 G. Ferrando,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,2,,10 P. Vildoza,3:52,0,0/0,0%,0/1,0%,0/0,0%,0,0,0,1,1,0,0,0,0,0,0,1,-1
GIR,4,DGC,85,1,2,1,11 O. Livingston,6:08,5,0/1,0%,1/1,100%,2/2,100%,0,0,0,1,1,0,0,0,0,0,1,3,5
GIR,4,DGC,85,1,2,,12 M. Geben,5:01,0,0/0,0%,0/1,0%,0/0,0%,0,2,2,1,0,0,0,0,0,0,0,7,2
GIR,4,DGC,85,1,2,,21 J. Fernández,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,2,1,23 S. Martínez,6:37,2,1/1,100%,0/0,0%,0/0,0%,2,3,5,0,0,0,0,0,0,1,0,11,6
GIR,4,DGC,85,1,2,1,25 N. Maric,4:59,4,1/1,100%,0/0,0%,2/4,50%,0,0,0,0,0,0,0,0,0,0,2,-3,4
GIR,4,DGC,85,1,2,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,1,0,0,
GIR,4,DGC,85,1,3,,2 M. Fjellerup,3:22,2,0/1,0%,0/0,0%,2/4,50%,0,0,0,0,0,0,0,0,0,0,2,0,1
GIR,4,DGC,85,1,3,1,4 P. Busquets,6:38,0,0/1,0%,0/1,0%,0/0,0%,1,0,1,0,0,0,0,1,0,0,0,1,-2
GIR,4,DGC,85,1,3,1,5 D. Needham,5:21,3,0/0,0%,1/3,33%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,1,2
GIR,4,DGC,85,1,3,,7 S. Hollanders,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,3,,8 M. Hughes,4:39,2,1/1,100%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,2,0,0,0
GIR,4,DGC,85,1,3,,9 G. Ferrando,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,3,,10 P. Vildoza,4:39,2,1/1,100%,0/1,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,1
GIR,4,DGC,85,1,3,1,11 O. Livingston,5:21,0,0/1,0%,0/1,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,1,1,0
GIR,4,DGC,85,1,3,,12 M. Geben,5:53,0,0/1,0%,0/1,0%,0/0,0%,0,1,1,0,0,0,0,0,0,2,0,-1,-3
GIR,4,DGC,85,1,3,,21 J. Fernández,8:35,6,3/4,75%,0/1,0%,0/0,0%,1,5,6,0,0,0,1,0,0,0,1,1,12
GIR,4,DGC,85,1,3,1,23 S. Martínez,3:22,2,0/0,0%,0/0,0%,2/2,100%,0,1,1,0,0,0,0,0,0,1,1,0,3
GIR,4,DGC,85,1,3,1,25 N. Maric,2:10,0,0/0,0%,0/0,0%,0/0,0%,1,0,1,0,0,0,1,0,0,0,0,2,2
GIR,4,DGC,85,1,3,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,0,0,0,
GIR,4,DGC,85,1,4,,2 M. Fjellerup,3:29,2,0/1,0%,0/0,0%,2/2,100%,0,0,0,0,0,0,0,1,0,0,1,-4,1
GIR,4,DGC,85,1,4,1,4 P. Busquets,6:31,7,0/0,0%,1/2,50%,4/5,80%,0,1,1,0,0,0,0,0,0,0,2,3,8
GIR,4,DGC,85,1,4,1,5 D. Needham,3:45,0,0/1,0%,0/1,0%,0/0,0%,0,0,0,0,1,1,0,0,0,3,0,0,-5
GIR,4,DGC,85,1,4,,7 S. Hollanders,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,4,,8 M. Hughes,3:12,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,0,1,0,0,0,0,1,-2,1
GIR,4,DGC,85,1,4,,9 G. Ferrando,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
GIR,4,DGC,85,1,4,,10 P. Vildoza,5:55,5,1/1,100%,1/2,50%,0/0,0%,1,2,3,2,0,0,0,0,0,0,0,3,9
GIR,4,DGC,85,1,4,1,11 O. Livingston,7:17,3,0/0,0%,1/3,33%,0/2,0%,0,0,0,1,1,0,0,0,0,1,1,-1,-1
GIR,4,DGC,85,1,4,,12 M. Geben,2:54,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,1,0,0,0,0,0,0,-3,-1
GIR,4,DGC,85,1,4,,21 J. Fernández,5:53,0,0/0,0%,0/0,0%,0/0,0%,1,1,2,0,0,0,1,0,0,1,1,-2,3
GIR,4,DGC,85,1,4,1,23 S. Martínez,7:06,2,1/3,33%,0/0,0%,0/0,0%,1,0,1,2,0,1,1,1,0,0,0,2,4
GIR,4,DGC,85,1,4,1,25 N. Maric,3:58,2,1/1,100%,0/0,0%,0/0,0%,0,1,1,0,0,0,0,0,0,1,0,-1,2
GIR,4,DGC,85,1,4,,Equipo,,0,0/0,0%,0/0,0%,0/0,0%,0,1,1,0,1,0,0,0,0,1,0,0,
DGC,4,GIR,81,0,1,,1 L. Maniema,0:00,0,0/0,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0
DGC,4,GIR,81,0,1,1,2 I. Wong,6:48,6,2/3,67%,0/2,0%,2/2,100%,0,0,0,2,0,0,0,0,0,0,1,-2,6
DGC,4,GIR,81,0,1,,4 E. Vila,0:30,0,0/1,0%,0/0,0%,0/0,0%,0,0,0,0,0,0,0,0,0,0,0,1,-1
