ID_Q;CUARTO;ID_partido;#;EQUIPO;JORNADA;RESULTADO;RIVAL;RESULTADO_RIVAL;LOCAL;TITULAR;VICTORIA;MIN_Q;SEG_Q;PTS_Q;TCA_Q;TCI_Q;TCF_Q;T2A_Q;T2I_Q;T2F_Q;T3A_Q;T3I_Q;T3F_Q;TLA_Q;TLI_Q;TLF_Q;RO_Q;RD_Q;RT_Q;ASI_Q;PER_Q;REC_Q;TAP_Q;TAPR_Q;FP_Q;FPR_Q;MAT_Q;+/-_Q;VAL_Q;MIN_Eq_Q;PTS_Eq_Q;TCA_Eq_Q;TCI_Eq_Q;TCF_Eq_Q;T2A_Eq_Q;T2I_Eq_Q;T2F_Eq_Q;T3A_Eq_Q;T3I_Eq_Q;T3F_Eq_Q;TLA_Eq_Q;TLI_Eq_Q;TLF_Eq_Q;RO_Eq_Q;RD_Eq_Q;RT_Eq_Q;ASI_Eq_Q;PER_Eq_Q;REC_Eq_Q;TAP_Eq_Q;TAPR_Eq_Q;FP_Eq_Q;FPR_Eq_Q;MAT_Eq_Q;VAL_Eq_Q
55_BAX_J3_Q3;3;55_BAX_J3;55;BAX;3;80;DGC;87;True;False;False;4,0;240;0;0;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-5;-3;20,0;18;6;12;6;5;7;2;1;5;4;5;6;1;1;3;4;1;4;1;0;1;4;5;0;13
99_BAX_J3_Q3;3;99_BAX_J3;99;BAX;3;80;DGC;87;True;True;False;5,233333333333333;314;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-6;-3;20,0;18;6;12;6;5;7;2;1;5;4;5;6;1;1;3;4;1;4;1;0;1;4;5;0;13
BAX_BAX_J3_Q3;3;BAX_BAX_J3;BAX;BAX;3;80;DGC;87;True;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;20,0;18;6;12;6;5;7;2;1;5;4;5;6;1;1;3;4;1;4;1;0;1;4;5;0;13
0_BAX_J3_Q4;4;0_BAX_J3;0;BAX;3;80;DGC;87;True;False;False;5,066666666666666;304;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;-1;-3;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
2_BAX_J3_Q4;4;2_BAX_J3;2;BAX;3;80;DGC;87;True;True;False;5,1;306;3;1;2;1;0;1;1;1;1;0;0;0;0;1;1;2;0;1;1;0;1;1;0;0;3;2;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
4_BAX_J3_Q4;4;4_BAX_J3;4;BAX;3;80;DGC;87;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
8_BAX_J3_Q4;4;8_BAX_J3;8;BAX;3;80;DGC;87;True;False;False;5,4;324;0;0;1;1;0;0;0;0;1;1;0;0;0;0;4;4;0;1;0;0;0;1;0;0;-5;1;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
11_BAX_J3_Q4;4;11_BAX_J3;11;BAX;3;80;DGC;87;True;True;False;4,6;276;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;6;3;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
12_BAX_J3_Q4;4;12_BAX_J3;12;BAX;3;80;DGC;87;True;True;False;5,316666666666666;319;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-1;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
19_BAX_J3_Q4;4;19_BAX_J3;19;BAX;3;80;DGC;87;True;False;False;9,616666666666667;577;2;1;2;1;1;1;0;0;1;1;0;0;0;0;3;3;0;1;0;0;0;1;1;1;1;3;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
32_BAX_J3_Q4;4;32_BAX_J3;32;BAX;3;80;DGC;87;True;False;False;5,066666666666666;304;2;0;2;2;0;1;1;0;1;1;2;2;0;0;2;2;0;1;0;0;0;1;1;0;-1;1;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
33_BAX_J3_Q4;4;33_BAX_J3;33;BAX;3;80;DGC;87;True;True;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
47_BAX_J3_Q4;4;47_BAX_J3;47;BAX;3;80;DGC;87;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
55_BAX_J3_Q4;4;55_BAX_J3;55;BAX;3;80;DGC;87;True;False;False;6,6;396;3;1;3;2;0;0;0;1;3;2;0;0;0;0;1;1;0;3;0;0;0;2;1;0;-1;-2;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
99_BAX_J3_Q4;4;99_BAX_J3;99;BAX;3;80;DGC;87;True;True;False;3,2333333333333334;194;3;1;3;2;0;2;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
BAX_BAX_J3_Q4;4;BAX_BAX_J3;BAX;BAX;3;80;DGC;87;True;False;False;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;20,0;15;4;15;11;1;6;5;3;9;6;4;4;0;2;11;13;0;7;2;0;1;9;5;1;7
1_DGC_J3_Q1;1;1_DGC_J3;1;DGC;3;87;BAX;80;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
2_DGC_J3_Q1;1;2_DGC_J3;2;DGC;3;87;BAX;80;False;True;True;5,833333333333333;350;7;2;3;1;2;2;0;0;1;1;3;3;0;0;0;0;0;0;1;2;0;0;2;0;10;11;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
4_DGC_J3_Q1;1;4_DGC_J3;4;DGC;3;87;BAX;80;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
5_DGC_J3_Q1;1;5_DGC_J3;5;DGC;3;87;BAX;80;False;False;True;4,166666666666667;250;2;1;2;1;1;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;4;1;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
6_DGC_J3_Q1;1;6_DGC_J3;6;DGC;3;87;BAX;80;False;True;True;5,833333333333333;350;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;8;6;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
9_DGC_J3_Q1;1;9_DGC_J3;9;DGC;3;87;BAX;80;False;True;True;5,833333333333333;350;5;2;3;1;1;1;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;8;4;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
10_DGC_J3_Q1;1;10_DGC_J3;10;DGC;3;87;BAX;80;False;False;True;4,166666666666667;250;1;0;1;1;0;1;1;0;0;0;1;2;1;0;1;1;0;0;0;0;0;1;1;0;4;0;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
13_DGC_J3_Q1;1;13_DGC_J3;13;DGC;3;87;BAX;80;False;False;True;3,566666666666667;214;3;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;2;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
18_DGC_J3_Q1;1;18_DGC_J3;18;DGC;3;87;BAX;80;False;True;True;6,933333333333334;416;2;1;2;1;1;1;0;0;1;1;0;0;0;0;4;4;1;0;0;0;0;0;0;0;9;6;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
21_DGC_J3_Q1;1;21_DGC_J3;21;DGC;3;87;BAX;80;False;True;True;6,433333333333334;386;2;1;2;1;1;2;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;13;2;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
23_DGC_J3_Q1;1;23_DGC_J3;23;DGC;3;87;BAX;80;False;False;True;3,066666666666667;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;3;0;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
24_DGC_J3_Q1;1;24_DGC_J3;24;DGC;3;87;BAX;80;False;False;True;4,166666666666667;250;6;2;3;1;0;1;1;2;2;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;2;6;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
DGC_DGC_J3_Q1;1;DGC_DGC_J3;DGC;DGC;3;87;BAX;80;False;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;20,0;31;11;18;7;6;10;4;5;8;3;4;5;1;1;9;10;6;1;1;3;1;6;5;1;40
1_DGC_J3_Q2;2;1_DGC_J3;1;DGC;3;87;BAX;80;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
2_DGC_J3_Q2;2;2_DGC_J3;2;DGC;3;87;BAX;80;False;True;True;6,683333333333334;401;2;1;3;2;1;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;-2;0;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
4_DGC_J3_Q2;2;4_DGC_J3;4;DGC;3;87;BAX;80;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
5_DGC_J3_Q2;2;5_DGC_J3;5;DGC;3;87;BAX;80;False;False;True;0,7833333333333333;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-1;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
6_DGC_J3_Q2;2;6_DGC_J3;6;DGC;3;87;BAX;80;False;True;True;8,45;507;3;1;2;1;0;0;0;1;2;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;-9;1;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
9_DGC_J3_Q2;2;9_DGC_J3;9;DGC;3;87;BAX;80;False;True;True;10,0;600;5;2;3;1;1;1;0;1;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;-6;5;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
10_DGC_J3_Q2;2;10_DGC_J3;10;DGC;3;87;BAX;80;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
13_DGC_J3_Q2;2;13_DGC_J3;13;DGC;3;87;BAX;80;False;False;True;7,233333333333333;434;8;3;3;0;1;1;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;-5;10;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
18_DGC_J3_Q2;2;18_DGC_J3;18;DGC;3;87;BAX;80;False;True;True;6,2;372;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;-5;4;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
21_DGC_J3_Q2;2;21_DGC_J3;21;DGC;3;87;BAX;80;False;True;True;6,566666666666666;394;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-2;3;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
23_DGC_J3_Q2;2;23_DGC_J3;23;DGC;3;87;BAX;80;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
24_DGC_J3_Q2;2;24_DGC_J3;24;DGC;3;87;BAX;80;False;False;True;4,083333333333333;245;0;0;3;3;0;0;0;0;3;3;0;0;0;1;1;2;1;0;0;0;0;1;0;0;-2;-1;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
DGC_DGC_J3_Q2;2;DGC_DGC_J3;DGC;DGC;3;87;BAX;80;False;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;20,0;22;9;16;7;5;7;2;4;9;5;0;0;0;3;2;5;5;2;0;0;0;4;3;0;22
1_DGC_J3_Q3;3;1_DGC_J3;1;DGC;3;87;BAX;80;False;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
2_DGC_J3_Q3;3;2_DGC_J3;2;DGC;3;87;BAX;80;False;True;True;5,816666666666666;349;4;2;2;0;2;2;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;1;0;3;4;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
4_DGC_J3_Q3;3;4_DGC_J3;4;DGC;3;87;BAX;80;False;False;True;6,1;366;6;2;3;1;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
5_DGC_J3_Q3;3;5_DGC_J3;5;DGC;3;87;BAX;80;False;False;True;5,266666666666667;316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;2;-1;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
6_DGC_J3_Q3;3;6_DGC_J3;6;DGC;3;87;BAX;80;False;True;True;4,733333333333333;284;4;1;1;0;0;0;0;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;4;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
9_DGC_J3_Q3;3;9_DGC_J3;9;DGC;3;87;BAX;80;False;True;True;4,666666666666667;280;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
10_DGC_J3_Q3;3;10_DGC_J3;10;DGC;3;87;BAX;80;False;False;True;5,116666666666666;307;0;0;2;2;0;1;1;0;1;1;0;0;0;0;3;3;2;0;0;0;0;1;0;0;2;2;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
13_DGC_J3_Q3;3;13_DGC_J3;13;DGC;3;87;BAX;80;False;False;True;0,21666666666666667;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;0;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
18_DGC_J3_Q3;3;18_DGC_J3;18;DGC;3;87;BAX;80;False;True;True;5,716666666666667;343;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;2;5;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
21_DGC_J3_Q3;3;21_DGC_J3;21;DGC;3;87;BAX;80;False;True;True;3,683333333333333;221;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;-2;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
23_DGC_J3_Q3;3;23_DGC_J3;23;DGC;3;87;BAX;80;False;False;True;4,283333333333333;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
24_DGC_J3_Q3;3;24_DGC_J3;24;DGC;3;87;BAX;80;False;False;True;4,4;264;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;0;-3;3;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
DGC_DGC_J3_Q3;3;DGC_DGC_J3;DGC;DGC;3;87;BAX;80;False;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;20;8;12;4;5;7;2;3;5;2;1;2;1;1;6;7;3;5;2;2;0;5;4;0;23
1_DGC_J3_Q4;4;1_DGC_J3;1;DGC;3;87;BAX;80;False;False;True;0,5166666666666667;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
2_DGC_J3_Q4;4;2_DGC_J3;2;DGC;3;87;BAX;80;False;True;True;5,35;321;6;1;2;1;1;1;0;0;1;1;4;4;0;0;1;1;0;0;0;0;0;1;2;0;6;7;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
4_DGC_J3_Q4;4;4_DGC_J3;4;DGC;3;87;BAX;80;False;False;True;0,1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;0;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
5_DGC_J3_Q4;4;5_DGC_J3;5;DGC;3;87;BAX;80;False;False;True;4,6;276;0;0;2;2;0;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;-2;-3;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
6_DGC_J3_Q4;4;6_DGC_J3;6;DGC;3;87;BAX;80;False;True;True;5,4;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;0;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
9_DGC_J3_Q4;4;9_DGC_J3;9;DGC;3;87;BAX;80;False;True;True;6,45;387;3;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;3;0;0;1;1;0;-1;5;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
10_DGC_J3_Q4;4;10_DGC_J3;10;DGC;3;87;BAX;80;False;False;True;1,2833333333333334;77;1;0;0;0;0;0;0;0;0;0;1;2;1;0;1;1;0;0;0;0;0;0;1;0;-1;2;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
13_DGC_J3_Q4;4;13_DGC_J3;13;DGC;3;87;BAX;80;False;False;True;6,15;369;0;0;2;2;0;1;1;0;1;1;0;0;0;0;2;2;1;1;0;0;0;0;0;0;4;0;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
18_DGC_J3_Q4;4;18_DGC_J3;18;DGC;3;87;BAX;80;False;True;True;6,75;405;4;1;4;3;1;3;2;0;1;1;2;4;2;1;2;3;0;0;0;0;0;2;2;0;3;2;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
21_DGC_J3_Q4;4;21_DGC_J3;21;DGC;3;87;BAX;80;False;True;True;6,633333333333334;398;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;0;0;1;0;-4;1;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
23_DGC_J3_Q4;4;23_DGC_J3;23;DGC;3;87;BAX;80;False;False;True;0,36666666666666664;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;0;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
24_DGC_J3_Q4;4;24_DGC_J3;24;DGC;3;87;BAX;80;False;False;True;6,4;384;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;-5;1;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
DGC_DGC_J3_Q4;4;DGC_DGC_J3;DGC;DGC;3;87;BAX;80;False;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;20,0;14;3;12;9;3;8;5;0;4;4;8;15;7;1;9;10;2;4;5;1;0;5;9;0;16
0_MBA_J3_Q1;1;0_MBA_J3;0;MBA;3;115;GIR;113;True;True;True;6,833333333333333;410;2;0;1;1;0;1;1;0;0;0;2;2;0;0;1;1;3;1;3;0;0;1;1;0;15;7;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
00_MBA_J3_Q1;1;00_MBA_J3;00;MBA;3;115;GIR;113;True;False;True;4,733333333333333;284;5;1;2;1;1;2;1;0;0;0;3;3;0;2;1;3;0;0;1;0;0;0;3;1;4;11;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
3_MBA_J3_Q1;1;3_MBA_J3;3;MBA;3;115;GIR;113;True;True;True;4,066666666666666;244;6;2;3;1;0;0;0;2;3;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;5;6;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
5_MBA_J3_Q1;1;5_MBA_J3;5;MBA;3;115;GIR;113;True;False;True;3,1666666666666665;190;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;1;0;0;0;1;1;0;3;3;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
11_MBA_J3_Q1;1;11_MBA_J3;11;MBA;3;115;GIR;113;True;True;True;4,733333333333333;284;4;1;1;0;0;0;0;1;1;0;1;2;1;0;1;1;1;0;0;0;0;0;1;0;8;6;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
13_MBA_J3_Q1;1;13_MBA_J3;13;MBA;3;115;GIR;113;True;False;True;5,266666666666667;316;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;10;0;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
20_MBA_J3_Q1;1;20_MBA_J3;20;MBA;3;115;GIR;113;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
22_MBA_J3_Q1;1;22_MBA_J3;22;MBA;3;115;GIR;113;True;True;True;6,166666666666667;370;0;0;2;2;0;2;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;9;0;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
24_MBA_J3_Q1;1;24_MBA_J3;24;MBA;3;115;GIR;113;True;False;True;5,933333333333334;356;3;1;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;13;3;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
32_MBA_J3_Q1;1;32_MBA_J3;32;MBA;3;115;GIR;113;True;False;True;1,7333333333333334;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;1;0;0;7;0;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
35_MBA_J3_Q1;1;35_MBA_J3;35;MBA;3;115;GIR;113;True;False;True;3,8333333333333335;230;6;2;3;1;0;1;1;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;9;7;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
99_MBA_J3_Q1;1;99_MBA_J3;99;MBA;3;115;GIR;113;True;True;True;3,533333333333333;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;7;1;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
MBA_MBA_J3_Q1;1;MBA_MBA_J3;MBA;MBA;3;115;GIR;113;True;False;True;50,0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;20,0;28;7;14;7;1;7;6;6;7;1;8;9;1;4;9;13;8;6;6;0;0;3;7;1;45
0_MBA_J3_Q2;2;0_MBA_J3;0;MBA;3;115;GIR;113;True;True;True;6,933333333333334;416;3;1;3;2;0;0;0;1;3;2;0;0;0;0;0;0;1;1;1;0;0;0;1;0;-16;3;20,0;19;4;13;9;0;3;3;4;10;6;7;8;1;0;2;2;6;3;2;0;0;5;7;0;18
00_MBA_J3_Q2;2;00_MBA_J3;00;MBA;3;115;GIR;113;True;False;True;1,9;114;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;0;0;0;1;0;-4;2;20,0;19;4;13;9;0;3;3;4;10;6;7;8;1;0;2;2;6;3;2;0;0;5;7;0;18
