ID_partido;#;EQUIPO;JORNADA;RESULTADO;RIVAL;RESULTADO_RIVAL;LOCAL;TITULAR;VICTORIA;MIN;SEG;PTS;TCA;TCI;TCF;T2A;T2I;T2F;T3A;T3I;T3F;TLA;TLI;TLF;RO;RD;RT;ASI;PER;REC;TAP;TAPR;FP;FPR;MAT;+/-;VAL;MIN_Eq;TCA_Eq;TCI_Eq;TCF_Eq;T2A_Eq;T2I_Eq;T2F_Eq;T3A_Eq;T3I_Eq;T3F_Eq;TLA_Eq;TLI_Eq;TLF_Eq;RO_Eq;RD_Eq;RT_Eq;ASI_Eq;PER_Eq;REC_Eq;TAP_Eq;TAPR_Eq;FP_Eq;FPR_Eq;MAT_Eq;VAL_Eq;POS_Eq;POS_Rival;PACE;ORtg;DRtg;NRtg;%TE_Eq;%TR_Eq;%ASI_Eq;%PER_Eq;%RO_Eq;%RD_Eq;%RT_Eq;RTL_Eq;RT3I_Eq;%USO;%TR;%TE;%ASI;%PER;%RO;%RD;%RT;%REC;%TAP;RTL;RT3I;PPT
8_BRE_J2;8;BRE;2;90;VBC;113;True;False;False;6,35;381;4;1;2;1;1;2;1;0;0;0;2;6;4;1;0;1;0;1;0;0;0;1;3;0;-8;1;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;90,08001788823053;0,43103448275862066;0,5;0,0;17,730496453900706;31,496062992125985;0,0;16,576875259013676;0,0;-0,0;3,0;0,0;2,0
10_BRE_J2;10;BRE;2;90;VBC;113;True;False;False;19,016666666666666;1141;19;4;10;6;1;3;2;3;7;4;8;8;0;0;2;2;0;1;0;0;0;0;7;0;-5;21;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;77,43821031691712;0,7026627218934911;0,55;0,0;6,887052341597796;0,0;23,37131171487;11,07062133862263;0,0;-0,0;0,8;0,7;1,9
17_BRE_J2;17;BRE;2;90;VBC;113;True;False;False;16,083333333333332;965;5;2;7;5;1;4;3;1;3;2;0;0;0;2;1;3;0;1;1;0;1;0;0;0;-3;2;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;50,44719334937835;0,35714285714285715;0,35714285714285715;0,0;12,5;24,870466321243526;13,81692573402418;19,634578674665942;6,449809730612947;-0,0;0,0;0,42857142857142855;0,7142857142857143
18_BRE_J2;18;BRE;2;90;VBC;113;True;True;False;16,316666666666666;979;3;1;1;0;1;1;0;0;0;0;1;1;0;2;2;4;2;1;0;2;0;1;4;0;0;13;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;15,166363822835324;1,0416666666666667;1,0;42,45533345126481;40,98360655737705;24,514811031664966;27,238678924072182;25,80506424385786;0,0;-163,43207354443308;1,0;0,0;3,0
19_BRE_J2;19;BRE;2;90;VBC;113;True;False;False;15,083333333333334;905;10;3;7;4;2;5;3;1;2;1;3;4;1;3;1;4;6;2;1;0;0;0;6;0;-20;20;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;72,34991539004629;0,5707762557077626;0,5;263,25411334552103;18,58736059479554;39,77900552486187;14,732965009208103;27,915091596394298;6,877421425460214;-0,0;0,5714285714285714;0,2857142857142857;1,4285714285714286
22_BRE_J2;22;BRE;2;90;VBC;113;True;False;False;17,333333333333332;1040;6;3;4;1;3;4;1;0;0;0;0;0;0;2;1;3;0;1;0;1;0;3;1;2;-15;6;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;29,25573412388829;0,75;0,75;0,0;20,0;23,07692307692308;12,820512820512821;18,21862348178138;0,0;-76,92307692307692;0,0;0,0;1,5
23_BRE_J2;23;BRE;2;90;VBC;113;True;False;False;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
37_BRE_J2;37;BRE;2;90;VBC;113;True;False;False;18,25;1095;6;2;7;5;0;3;3;2;4;2;0;0;0;2;3;5;1;1;1;0;0;3;1;0;-12;5;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;44,45802884214621;0,42857142857142855;0,42857142857142855;22,79202279202279;12,5;21,91780821917808;36,529680365296805;28,83922134102379;5,6840788950150625;-0,0;0,0;0,5714285714285714;0,8571428571428571
47_BRE_J2;47;BRE;2;90;VBC;113;True;True;False;23,466666666666665;1408;17;6;10;4;1;3;2;5;7;2;0;2;2;0;1;1;0;1;1;0;1;3;1;0;-21;9;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;51,34381338742395;0,7812499999999999;0,85;0,0;8,417508417508417;0,0;9,46969696969697;4,4856459330143545;4,420501697472652;-0,0;0,2;0,7;1,7
BRE_BRE_J2;BRE;BRE;2;90;VBC;113;True;False;False;200,0;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;6;0;0;0;0;0;0;0;0;0;6;80,0;28;70;42;13;37;24;15;33;18;19;27;8;18;17;35;17;15;5;3;5;21;26;2;85;78,88;77,12;39,0;114,09736308316431;146,52489626556016;-32,42753318239585;0,5071428571428571;0,5495847581827065;60,714285714285715;19,016227180527384;45,0;47,22222222222222;46,05263157894737;0,38571428571428573;0,4714285714285714;0,0;0,0;0,0;0,0;0,0;5,0;1,1111111111111112;3,1578947368421053;0,0;-0,0;0,0;0,0;0,0
0_VBC_J2;0;VBC;2;113;BRE;90;False;True;True;17,0;1020;15;6;9;3;3;3;0;3;6;3;0;0;0;1;1;2;3;0;0;0;0;2;0;0;2;15;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;54,9182328533073;0,8333333333333334;0,8333333333333334;144,57831325301208;0,0;13,071895424836601;11,764705882352942;12,38390092879257;0,0;0,0;0,0;0,6666666666666666;1,6666666666666667
1_VBC_J2;1;VBC;2;113;BRE;90;False;True;True;19,05;1143;2;1;4;3;1;3;2;0;1;1;0;0;0;1;2;3;4;1;1;1;0;2;0;0;-7;5;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;27,226887095544587;0,25;0,25;49,69715794378009;20,0;11,665208515602215;20,99737532808399;16,576875259013676;5,3238781257819445;104,98687664041995;0,0;0,25;0,5
2_VBC_J2;2;VBC;2;113;BRE;90;False;False;True;15,933333333333334;956;10;4;11;7;2;3;1;2;8;6;0;0;0;1;4;5;0;1;1;0;1;0;1;0;17;8;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;78,12635636035347;0,45454545454545453;0,45454545454545453;0,0;8,333333333333334;13,94700139470014;50,2092050209205;33,0323717242898;6,365264328210003;0,0;0,0;0,7272727272727273;0,9090909090909091
3_VBC_J2;3;VBC;2;113;BRE;90;False;True;True;17,6;1056;11;3;3;0;1;1;0;2;2;0;3;3;0;0;2;2;1;3;1;0;0;4;2;1;-2;10;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;43,14409656733308;1,2731481481481481;1,3333333333333333;18,656716417910445;40,983606557377044;0,0;22,727272727272727;11,961722488038276;5,762493085008298;0,0;1,0;0,6666666666666666;3,6666666666666665
4_VBC_J2;4;VBC;2;113;BRE;90;False;True;True;24,783333333333335;1487;22;8;9;1;4;5;1;4;4;0;2;3;1;3;2;5;3;1;0;0;0;1;2;1;12;28;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;47,38159484550753;1,065891472868217;1,1111111111111112;79,53164696785593;8,8339222614841;26,89979825151311;16,139878950907868;21,23668283014193;0,0;0,0;0,3333333333333333;0,4444444444444444;2,4444444444444446
5_VBC_J2;5;VBC;2;113;BRE;90;False;True;True;17,766666666666666;1066;10;3;6;3;1;3;2;2;3;1;2;2;0;1;5;6;4;4;0;0;0;3;4;0;2;14;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;63,52518041618334;0,7267441860465116;0,6666666666666666;73,5406771870691;36,76470588235294;12,507817385866169;56,285178236397755;35,54853362298805;0,0;0,0;0,3333333333333333;0,5;1,6666666666666667
10_VBC_J2;10;VBC;2;113;BRE;90;False;False;True;20,9;1254;14;4;9;5;0;3;3;4;6;2;2;2;0;1;1;2;2;2;0;1;1;1;2;0;25;12;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;58,96483948460364;0,7085020242914979;0,6666666666666666;33,741037536904265;16,835016835016834;10,63264221158958;9,569377990430622;10,073029463611181;0,0;95,69377990430623;0,2222222222222222;0,6666666666666666;1,5555555555555556
12_VBC_J2;12;VBC;2;113;BRE;90;False;False;True;19,616666666666667;1177;10;4;6;2;4;6;2;0;0;0;2;4;2;4;2;6;0;1;0;1;1;3;2;3;13;10;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;46,32355274151528;0,6443298969072165;0,6666666666666666;0,0;11,415525114155251;45,31294250920419;20,390824129141883;32,19603809864508;0,0;101,95412064570942;0,6666666666666666;0,0;1,6666666666666667
13_VBC_J2;13;VBC;2;113;BRE;90;False;False;True;21,35;1281;12;3;7;4;2;3;1;1;4;3;5;5;0;2;0;2;8;0;3;1;0;4;4;1;23;22;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;44,700554869931096;0,6521739130434783;0,5;112,02520567127601;0,0;20,817069997397866;0,0;9,860717367188462;14,251036762924503;93,67681498829039;0,7142857142857143;0,5714285714285714;1,7142857142857142
18_VBC_J2;18;VBC;2;113;BRE;90;False;False;True;3,283333333333333;197;2;1;4;3;1;2;1;0;2;2;0;0;0;0;0;0;2;1;1;0;0;1;0;0;4;0;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;157,97122817364198;0,25;0,25;357,40878629932985;20,0;0,0;0,0;0,0;30,8893030343592;0,0;0,0;0,5;0,5
24_VBC_J2;24;VBC;2;113;BRE;90;False;False;True;18,0;1080;5;1;3;2;0;0;0;1;3;2;2;4;2;3;2;5;1;0;1;1;0;3;3;0;23;9;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;27,431996311664356;0,5252100840336135;0,5;13,24503311258278;0,0;37,03703703703704;22,22222222222222;29,239766081871345;5,634437683119225;111,11111111111111;1,3333333333333333;1,0;1,6666666666666667
32_VBC_J2;32;VBC;2;113;BRE;90;False;False;True;4,716666666666667;283;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;-2;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;21,99316745597701;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
VBC_VBC_J2;VBC;VBC;2;113;BRE;90;False;False;True;200,0;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;3;80,0;38;72;34;19;33;14;19;39;20;18;23;5;19;22;41;28;14;8;5;3;26;21;6;134;77,12;78,88;39,0;146,52489626556016;114,09736308316431;32,42753318239585;0,6597222222222222;0,6880175353141743;73,6842105263158;18,153526970954356;52,77777777777778;55,0;53,94736842105263;0,3194444444444444;0,5416666666666666;0,0;0,0;0,0;0,0;0,0;2,2222222222222223;1,0;1,5789473684210527;0,0;0,0;0,0;0,0;0,0
2_SBB_J2;2;SBB;2;95;BUR;85;True;True;True;20,55;1233;5;2;6;4;2;2;0;0;4;4;1;4;3;0;2;2;3;1;2;0;0;3;3;0;3;4;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;38,59460138187177;0,32216494845360827;0,3333333333333333;55,05218488358756;11,415525114155251;0,0;17,695200176952;9,612207503529483;8,68572967186399;0,0;0,6666666666666666;0,6666666666666666;0,8333333333333334
3_SBB_J2;3;SBB;2;95;BUR;85;True;True;True;19,633333333333333;1178;9;2;4;2;1;1;0;1;3;2;4;4;0;0;3;3;2;1;0;0;0;3;2;0;0;10;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;31,173598360158046;0,78125;0,625;39,084765084276526;14,792899408284024;0,0;27,782065133508258;15,091492171288436;0,0;0,0;1,0;0,75;2,25
7_SBB_J2;7;SBB;2;95;BUR;85;True;False;True;18,35;1101;12;3;7;4;2;4;2;1;3;2;5;5;0;0;1;1;2;1;0;0;0;2;2;0;7;10;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;50,32669177244934;0,6521739130434783;0,5;54,766387129899016;9,803921568627452;0,0;9,908347783007182;5,382312375954519;0,0;0,0;0,7142857142857143;0,42857142857142855;1,7142857142857142
10_SBB_J2;10;SBB;2;95;BUR;85;True;False;True;13,833333333333334;830;11;3;7;4;2;5;3;1;2;1;4;6;2;3;2;5;0;2;0;0;0;4;3;2;14;7;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;76,1834117820308;0,5705394190871369;0,5;0,0;17,18213058419244;46,890263757733635;26,28696604600219;35,698348951361;0,0;0,0;0,8571428571428571;0,2857142857142857;1,5714285714285714
11_SBB_J2;11;SBB;2;95;BUR;85;True;True;True;24,083333333333332;1445;13;3;13;10;3;6;3;0;7;7;7;7;0;3;3;6;6;3;1;0;1;4;5;0;0;13;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;71,7292109504841;0,40422885572139305;0,23076923076923078;104,70823486638793;15,723270440251573;26,933507902366035;22,64863164517144;24,605920799692427;3,7057109638091004;0,0;0,5384615384615384;0,5384615384615384;1,0
12_SBB_J2;12;SBB;2;95;BUR;85;True;False;True;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
18_SBB_J2;18;SBB;2;95;BUR;85;True;True;True;26,3;1578;14;5;12;7;3;6;3;2;6;4;2;2;0;1;2;3;0;2;0;0;0;1;2;0;3;9;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;51,224940487153326;0,5434782608695652;0,5;0,0;13,440860215053762;8,221148905559552;13,8264777048047;11,266018870581608;0,0;0,0;0,16666666666666666;0,5;1,1666666666666667
19_SBB_J2;19;SBB;2;95;BUR;85;True;False;True;22,55;1353;15;4;7;3;3;4;1;1;3;2;6;10;4;0;3;3;3;3;1;1;0;1;7;0;12;19;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;57,81629074367208;0,6578947368421052;0,6428571428571429;71,86704596496482;20,833333333333332;0,0;24,188671638782502;13,139525334647287;3,957688353809423;22,172949002217294;1,4285714285714286;0,42857142857142855;2,142857142857143
20_SBB_J2;20;SBB;2;95;BUR;85;True;False;True;16,0;960;8;4;4;0;4;4;0;0;0;0;0;2;2;1;3;4;0;0;1;0;0;1;1;2;19;11;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;27,61430511543685;0,819672131147541;1,0;0,0;0,0;13,513513513513514;34,09090909090909;24,691358024691358;5,577867023650156;0,0;0,5;0,0;2,0
22_SBB_J2;22;SBB;2;95;BUR;85;True;False;True;1,7333333333333334;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;0;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
32_SBB_J2;32;SBB;2;95;BUR;85;True;True;True;19,516666666666666;1171;6;2;2;0;2;2;0;0;0;0;2;4;2;1;6;7;0;1;0;1;0;5;3;0;-12;9;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;22,081856731583663;0,797872340425532;1,0;0,0;21,008403361344538;11,07854224848247;55,8962813446161;35,42398076983901;0,0;25,619128949615714;2,0;0,0;3,0
73_SBB_J2;73;SBB;2;95;BUR;85;True;False;True;17,45;1047;2;1;4;3;1;3;2;0;1;1;0;0;0;1;3;4;2;0;0;0;0;3;0;0;6;2;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;20,753857947625047;0,25;0,25;37,5542776669405;0,0;12,390614109811818;31,25814014066163;22,639640595705544;0,0;0,0;0,0;0,25;0,5
SBB_SBB_J2;SBB;SBB;2;95;BUR;85;True;False;True;200,0;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;0;1;0;0;0;0;0;0;0;4;80,0;29;66;37;23;37;14;6;29;23;31;44;13;12;31;43;18;15;5;2;1;27;28;4;98;88,36;89,64;44,5;107,51471253961068;94,82373940205265;12,690973137558032;0,48484848484848486;0,5564667291471416;62,06896551724138;16,976007243096422;32,432432432432435;70,45454545454545;53,08641975308642;0,6666666666666666;0,4393939393939394;0,4526935264825713;0,0;0,0;0,0;100,0;2,1621621621621623;2,727272727272727;2,4691358024691357;0,0;0,0;0,0;0,0;0,0
00_BUR_J2;00;BUR;2;85;SBB;95;False;True;False;16,133333333333333;968;4;1;4;3;1;3;2;0;1;1;2;2;0;2;2;4;3;1;0;0;0;5;2;0;-8;4;80,0;27;74;47;21;45;24;6;29;23;25;31;6;13;25;38;18;15;8;1;2;30;26;0;76;89,64;88,36;44,5;94,82373940205265;107,51471253961068;-12,690973137558032;0,40540540540540543;0,48493838429940667;66,66666666666667;16,733601070950467;29,545454545454547;67,56756756756756;46,91358024691358;0,4189189189189189;0,3918918918918919;32,526801420558265;0,4098360655737705;0,25;67,49156355455568;17,006802721088437;22,53944402704733;26,803663167299533;24,487297214569942;0,0;0,0;0,5;0,25;1,0
3_BUR_J2;3;BUR;2;85;SBB;95;False;False;False;3,4166666666666665;205;2;1;2;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-8;0;80,0;27;74;47;21;45;24;6;29;23;25;31;6;13;25;38;18;15;8;1;2;30;26;0;76;89,64;88,36;44,5;94,82373940205265;107,51471253961068;-12,690973137558032;0,40540540540540543;0,48493838429940667;66,66666666666667;16,733601070950467;29,545454545454547;67,56756756756756;46,91358024691358;0,4189189189189189;0,3918918918918919;52,24148627028439;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1,0
7_BUR_J2;7;BUR;2;85;SBB;95;False;False;False;16,616666666666667;997;1;0;2;2;0;0;0;0;2;2;1;2;1;1;1;2;0;0;1;0;0;1;2;0;11;2;80,0;27;74;47;21;45;24;6;29;23;25;31;6;13;25;38;18;15;8;1;2;30;26;0;76;89,64;88,36;44,5;94,82373940205265;107,51471253961068;-12,690973137558032;0,40540540540540543;0,48493838429940667;66,66666666666667;16,733601070950467;29,545454545454547;67,56756756756756;46,91358024691358;0,4189189189189189;0,3918918918918919;15,468091020048094;0,1736111111111111;0,0;0,0;0,0;10,941916659068113;13,01200899997289;11,887514395036963;5,448668322759133;0,0;1,0;1,0;0,5
8_BUR_J2;8;BUR;2;85;SBB;95;False;False;False;12,083333333333334;725;0;0;1;1;0;0;0;0;1;1;0;0;0;2;0;2;0;0;0;0;0;4;0;0;-9;-3;80,0;27;74;47;21;45;24;6;29;23;25;31;6;13;25;38;18;15;8;1;2;30;26;0;76;89,64;88,36;44,5;94,82373940205265;107,51471253961068;-12,690973137558032;0,40540540540540543;0,48493838429940667;66,66666666666667;16,733601070950467;29,545454545454547;67,56756756756756;46,91358024691358;0,4189189189189189;0,3918918918918919;7,385865300281585;0,0;0,0;0,0;0,0;30,094043887147333;0,0;16,347381864623244;0,0;0,0;0,0;1,0;0,0
